hid,idno,relation,sex,age,age_month,marstat,religion,school_attend,educ_attain,yrs_school,literacy,act_status,labor_force,occupation,industry,migrate_recent,disability,blind,deaf,mental,ch_weight,ch_height,children_born,children_surv,births_12m,hhweight
d73d0d6cf61,2,2,2,58,,2,6,3,1,2,1,1,1,9,15,20,0,0,0,0,,,5,5,0,324.1454797979798
d73d0d6cf61,3,3,2,25,,3,6,3,1,5,1,1,1,9,15,20,0,0,0,0,,,2,2,0,324.1454797979798
d73d0d6cf61,4,4,1,3,38,1,6,2,1,0,0,0,0,0,0,20,0,0,0,0,13.22,93.6,,,,324.1454797979798
d73d0d6cf61,5,4,2,3,41,1,6,2,1,0,0,0,0,0,0,20,0,0,0,0,14.74,93.9,,,,324.1454797979798
e8e09bacf98,1,1,1,78,,2,6,4,1,0,1,3,2,0,0,11,1,1,0,0,,,,,,385.4511426806671
e8e09bacf98,2,2,2,67,,2,6,4,1,0,1,1,1,9,11,11,1,1,0,0,,,2,2,0,385.4511426806671
e8e09bacf98,3,3,2,36,,2,6,4,1,0,1,1,1,4,9,11,0,0,0,0,,,2,2,0,385.4511426806671
e8e09bacf98,4,4,2,11,,1,6,1,1,5,1,3,0,0,0,11,0,0,0,0,,,,,,385.4511426806671
e8e09bacf98,5,4,1,14,,1,6,1,2,7,1,3,0,0,0,11,0,0,0,0,,,,,,385.4511426806671
e8f6d872148,1,1,1,58,,2,6,1,1,2,1,1,1,6,1,11,0,0,0,0,,,,,,266.6210707070707
e8f6d872148,2,2,2,49,,2,6,1,1,0,2,1,1,6,1,11,0,0,0,0,,,9,8,0,266.6210707070707
e8f6d872148,3,3,2,10,,1,6,1,1,3,1,1,0,0,0,11,0,0,0,0,,,,,,266.6210707070707
e8f6d872148,4,3,2,16,,1,6,1,1,4,1,1,1,6,1,11,0,0,0,0,,,1,1,0,266.6210707070707
e8f6d872148,5,4,2,8,,1,6,1,1,1,2,0,0,0,0,11,0,0,0,0,,,,,,266.6210707070707
ef7440ef248,1,1,1,34,,2,6,3,1,3,1,1,1,9,6,20,0,0,0,0,,,,,,324.1454797979798
ef7440ef248,2,2,2,21,,2,6,3,2,6,1,3,2,0,0,20,0,0,0,0,,,3,3,0,324.1454797979798
ef7440ef248,3,3,1,1,19,1,6,2,1,0,0,0,0,0,0,20,0,0,0,0,9.75,77.9,,,,324.1454797979798
ef7440ef248,4,3,1,3,36,1,6,1,1,0,0,0,0,0,0,20,0,0,0,0,13.04,91.7,,,,324.1454797979798
f8cf3eb569f,1,1,1,30,,2,6,3,1,0,1,1,1,9,15,12,0,0,0,0,,,,,,324.1454797979798
f8cf3eb569f,2,2,2,26,,2,6,3,1,5,1,3,2,0,0,12,0,0,0,0,,,4,3,0,324.1454797979798
f8cf3eb569f,3,3,1,0,4,1,6,2,0,,0,0,0,0,0,12,0,0,0,0,6.75,60.2,,,,324.1454797979798
f8cf3eb569f,4,3,2,3,47,1,6,3,0,,0,0,0,0,0,12,0,0,0,0,14.22,97.6,,,,324.1454797979798
f8cf3eb569f,5,3,2,5,,1,6,1,1,0,2,0,0,0,0,12,0,0,0,0,,,,,,324.1454797979798
f9beb9882cb,1,1,1,32,,2,6,3,2,6,1,1,1,6,1,20,0,0,0,0,,,,,,324.1454797979798
f9beb9882cb,2,2,2,30,,2,6,3,2,8,1,1,1,6,1,20,0,0,0,0,,,2,2,1,324.1454797979798
f9beb9882cb,3,3,2,0,2,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,5.61,57.7,,,,324.1454797979798
f9beb9882cb,4,3,1,2,33,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,12.58,89.8,,,,324.1454797979798
fd790671fb4,1,1,1,43,,2,6,3,2,7,1,1,1,3,1,11,0,0,0,0,,,,,,324.1454797979798
fd790671fb4,2,2,2,43,,2,6,3,1,4,1,3,2,0,0,12,0,0,0,0,,,5,5,1,324.1454797979798
fd790671fb4,3,3,2,0,8,1,6,2,0,,0,0,0,0,0,11,0,0,0,0,7.72,74.3,,,,324.1454797979798
fd790671fb4,4,3,2,1,15,1,6,2,0,,0,0,0,0,0,12,0,0,0,0,8.8,75.3,,,,324.1454797979798
fd790671fb4,5,3,2,14,,1,6,1,2,6,1,3,0,0,0,11,0,0,0,0,,,0,,0,324.1454797979798
fef68b22788,1,1,1,70,,2,6,3,1,3,1,1,1,5,6,20,0,0,0,0,,,,,,385.4511426806671
fef68b22788,2,2,2,75,,2,6,2,1,0,2,3,2,0,0,99,0,0,0,0,,,7,6,0,385.4511426806671
fef68b22788,3,3,1,42,,1,6,3,2,9,1,1,1,9,8,12,0,0,0,0,,,,,,385.4511426806671
fef68b22788,4,4,1,9,,1,6,1,1,2,1,0,0,0,0,99,0,0,0,0,,,,,,385.4511426806671
fef68b22788,5,4,1,19,,1,6,3,3,12,1,1,1,5,6,99,0,0,0,0,,,,,,385.4511426806671
fef68b22788,6,4,2,32,,2,6,3,4,16,1,1,1,1,7,99,0,0,0,0,,,2,2,0,385.4511426806671
fef68b22788,7,4,1,34,,2,6,3,4,16,1,1,1,1,0,99,0,0,0,0,,,,,,385.4511426806671
0c360699f7e,1,1,1,51,,2,6,4,1,0,1,1,1,6,1,20,0,0,0,0,,,,,,396.27926262626266
0c360699f7e,2,2,2,50,,2,6,4,1,0,1,3,2,0,0,20,0,0,0,0,,,,,,396.27926262626266
0c360699f7e,3,3,2,12,,1,6,1,1,4,1,3,0,0,0,11,0,0,0,0,,,0,,0,396.27926262626266
0c360699f7e,4,3,2,19,,1,6,4,1,0,1,3,2,0,0,99,1,0,0,0,,,0,,0,396.27926262626266
150a64c6f43,1,1,2,40,,2,6,3,3,11,1,1,1,6,1,20,0,0,0,0,,,1,1,0,396.27926262626266
150a64c6f43,2,2,1,48,,2,6,3,3,11,1,1,1,6,1,20,0,0,0,0,,,,,,396.27926262626266
150a64c6f43,3,3,1,14,,1,6,1,2,8,1,3,0,0,0,10,0,0,0,0,,,,,,396.27926262626266
19049c8978b,1,1,1,32,,2,6,2,1,0,1,2,1,6,1,10,0,0,0,0,,,,,,396.27926262626266
19049c8978b,2,2,2,29,,2,6,2,1,0,1,1,1,9,1,11,0,0,0,0,,,3,3,0,396.27926262626266
19049c8978b,3,3,1,6,,1,6,2,1,0,2,0,0,0,0,11,0,0,0,0,,,,,,396.27926262626266
19049c8978b,4,3,2,10,,1,6,1,1,2,1,3,0,0,0,11,0,0,0,0,,,,,,396.27926262626266
19049c8978b,5,3,1,14,,1,6,1,2,6,1,3,0,0,0,11,0,0,0,0,,,,,,396.27926262626266
1ad6c6baadd,1,1,1,35,,2,6,1,1,0,2,1,1,9,1,30,0,0,0,0,,,,,,396.27926262626266
1ad6c6baadd,2,2,2,31,,2,6,4,1,0,2,1,1,9,1,30,0,0,0,0,,,2,1,0,396.27926262626266
1ad6c6baadd,3,3,1,12,,1,6,1,2,5,1,3,0,0,0,30,0,0,0,0,,,,,,396.27926262626266
2769e6477fb,1,1,1,54,,2,6,3,1,1,2,1,1,6,1,99,0,0,0,0,,,,,,396.27926262626266
2769e6477fb,2,2,2,42,,2,6,4,1,0,2,1,1,6,1,11,0,0,0,0,,,4,4,0,396.27926262626266
2769e6477fb,3,3,2,16,,1,6,4,1,0,1,1,1,6,1,0,0,0,0,0,,,0,,0,396.27926262626266
2769e6477fb,4,3,1,20,,1,6,4,1,0,1,1,1,6,1,30,0,0,0,0,,,,,,396.27926262626266
29c98ce6652,1,1,1,24,,2,1,4,1,0,1,1,1,6,1,20,0,0,0,0,,,,,,380.7568030303031
29c98ce6652,2,2,2,19,,2,1,4,1,0,1,1,1,6,1,11,0,0,0,0,,,2,2,0,380.7568030303031
29c98ce6652,3,3,2,2,25,1,1,2,0,,0,0,0,0,0,11,0,0,0,0,10.91,81.7,,,,380.7568030303031
29c98ce6652,4,3,2,3,39,1,1,2,0,,0,0,0,0,0,11,0,0,0,0,12.69,90.5,,,,380.7568030303031
2f5eb110452,1,1,1,49,,2,6,2,1,0,2,2,1,6,1,20,1,0,0,0,,,,,,396.27926262626266
2f5eb110452,2,2,2,45,,2,6,2,1,0,2,1,1,6,1,20,0,0,0,0,,,2,2,0,396.27926262626266
2f5eb110452,3,3,2,17,,2,6,2,1,0,2,1,1,6,1,30,0,0,0,0,,,0,,0,396.27926262626266
2f9fd9b8d30,1,1,2,25,,2,6,3,2,10,1,1,1,7,3,20,0,0,0,0,,,3,3,1,380.7568030303031
2f9fd9b8d30,2,3,1,0,11,1,6,2,1,0,0,0,0,0,0,10,0,0,0,0,10.36,78.1,,,,380.7568030303031
2f9fd9b8d30,3,3,1,1,14,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,10.22,79.2,,,,380.7568030303031
2f9fd9b8d30,4,3,1,3,41,1,6,2,1,0,0,0,0,0,0,20,0,0,0,0,14.64,93.6,,,,380.7568030303031
34d8ab2e2f5,1,1,1,30,,2,6,1,1,5,1,1,1,3,12,10,0,0,0,0,,,,,,380.7568030303031
34d8ab2e2f5,2,2,2,26,,2,6,1,1,4,1,3,2,0,0,99,0,0,0,0,,,3,3,0,380.7568030303031
34d8ab2e2f5,3,3,2,0,2,1,6,2,0,,0,0,0,0,0,99,0,0,0,0,5.43,56.2,,,,380.7568030303031
34d8ab2e2f5,4,3,1,3,39,1,6,2,1,0,0,0,0,0,0,99,0,0,0,0,14.12,91.0,,,,380.7568030303031
34d8ab2e2f5,5,3,2,4,54,1,6,1,1,0,0,0,0,0,0,11,0,0,0,0,14.37,98.8,,,,380.7568030303031
37594a27160,1,1,1,28,,2,6,3,4,16,1,1,1,7,2,20,0,0,0,0,,,,,,380.7568030303031
37594a27160,2,2,2,27,,2,6,1,3,12,1,3,2,0,0,20,0,0,0,0,,,4,3,1,380.7568030303031
37594a27160,3,3,2,0,10,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,8.99,78.1,,,,380.7568030303031
37594a27160,4,3,2,2,30,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,12.65,90.5,,,,380.7568030303031
37594a27160,5,3,1,6,,1,6,1,1,0,2,0,0,0,0,10,0,0,0,0,,,,,,380.7568030303031
3cace31b0b3,1,1,2,40,,2,6,4,1,0,1,3,2,0,0,20,0,0,0,0,,,5,5,0,380.7568030303031
3cace31b0b3,2,2,1,37,,2,6,4,1,0,1,1,1,7,5,30,0,0,0,0,,,,,,380.7568030303031
3cace31b0b3,3,3,2,1,19,1,6,2,0,,0,0,0,0,0,10,0,0,0,0,10.28,78.2,,,,380.7568030303031
3cace31b0b3,4,3,2,2,33,1,6,2,0,,0,0,0,0,0,0,0,0,0,0,13.65,92.5,,,,380.7568030303031
3cace31b0b3,5,3,2,5,,1,6,1,1,0,2,0,0,0,0,0,0,0,0,0,,,,,,380.7568030303031
3cace31b0b3,6,3,1,11,,1,6,1,1,5,1,0,0,0,0,0,0,0,0,0,,,,,,380.7568030303031
3cbfb9f12bb,1,1,1,40,,2,6,4,1,0,1,1,1,6,1,12,0,0,0,0,,,,,,380.7568030303031
3cbfb9f12bb,2,2,2,38,,2,6,4,1,0,1,3,2,0,0,12,0,0,0,0,,,4,4,0,380.7568030303031
3cbfb9f12bb,3,3,1,0,5,1,6,2,0,,0,0,0,0,0,11,0,0,0,0,7.88,67.6,,,,380.7568030303031
3cbfb9f12bb,4,3,1,3,42,1,6,2,0,,0,0,0,0,0,99,0,0,0,0,13.86,92.7,,,,380.7568030303031
3cbfb9f12bb,5,3,2,5,,1,6,4,1,0,2,0,0,0,0,11,0,0,0,0,,,,,,380.7568030303031
3cbfb9f12bb,6,3,2,9,,1,6,1,1,3,1,0,0,0,0,11,0,0,0,0,,,,,,380.7568030303031
3d0a694456d,1,1,1,45,,2,6,3,2,9,1,1,1,6,1,12,0,0,0,0,,,,,,396.27926262626266
3d0a694456d,2,2,2,32,,2,6,1,1,3,1,1,1,6,1,20,0,0,0,0,,,13,12,0,396.27926262626266
3d0a694456d,3,3,1,15,,1,6,1,2,6,1,3,2,0,0,11,0,0,0,0,,,,,,396.27926262626266
3d0a694456d,4,3,1,21,,1,6,1,2,7,1,3,2,0,0,11,0,0,0,0,,,,,,396.27926262626266
3f34a88c0a4,1,1,1,52,,2,1,4,1,0,1,1,1,6,1,99,1,0,0,0,,,,,,380.7568030303031
3f34a88c0a4,2,2,2,50,,2,1,4,1,0,1,1,1,6,1,11,0,0,0,0,,,,,,380.7568030303031
3f34a88c0a4,3,3,2,28,,2,1,4,1,0,1,1,1,6,1,99,0,0,0,0,,,2,2,0,380.7568030303031
3f34a88c0a4,4,4,1,2,33,1,1,2,0,,0,0,0,0,0,99,0,0,0,0,12.59,91.2,,,,380.7568030303031
3f34a88c0a4,5,4,2,4,48,1,1,2,0,,0,0,0,0,0,99,0,0,0,0,14.52,96.0,,,,380.7568030303031
45ff3567713,1,1,1,59,,2,6,2,1,0,2,1,1,6,1,99,0,0,0,0,,,,,,396.27926262626266
45ff3567713,2,2,2,53,,2,6,4,1,0,1,1,1,0,0,99,0,0,0,0,,,3,3,0,396.27926262626266
45ff3567713,3,3,1,26,,1,6,4,1,0,1,1,1,6,1,10,0,0,0,0,,,,,,396.27926262626266
47bb67127cc,1,1,1,27,,2,1,3,2,9,1,1,1,9,5,12,0,0,0,0,,,,,,380.7568030303031
47bb67127cc,2,2,2,26,,2,6,4,1,0,1,1,1,5,7,12,0,0,0,0,,,3,3,0,380.7568030303031
47bb67127cc,3,3,2,1,15,1,6,2,0,,0,0,0,0,0,12,0,0,0,0,9.51,76.9,,,,380.7568030303031
47bb67127cc,4,3,2,4,50,1,6,1,1,0,0,0,0,0,0,12,0,0,0,0,13.76,96.9,,,,380.7568030303031
47bb67127cc,5,3,2,5,,1,6,1,1,0,2,0,0,0,0,12,0,0,0,0,,,,,,380.7568030303031
502b8a781d6,1,1,1,28,,2,6,3,3,12,1,1,1,7,3,11,0,0,0,0,,,,,,380.7568030303031
502b8a781d6,2,2,2,29,,2,6,3,4,15,1,3,2,0,0,20,0,0,0,0,,,2,2,0,380.7568030303031
502b8a781d6,3,3,1,1,16,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,11.0,79.3,,,,380.7568030303031
502b8a781d6,4,3,1,2,31,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,13.15,91.4,,,,380.7568030303031
502b8a781d6,5,4,2,37,,1,6,3,2,9,1,1,1,5,11,20,0,0,0,0,,,0,,0,380.7568030303031
557879c4943,1,1,1,51,,2,6,3,2,6,1,1,1,6,1,0,1,0,0,0,,,,,,396.27926262626266
557879c4943,2,2,2,49,,2,6,3,2,8,1,1,1,6,1,20,0,0,0,0,,,2,2,0,396.27926262626266
557879c4943,3,3,1,11,,1,6,1,1,4,1,3,0,0,0,20,0,0,0,0,,,,,,396.27926262626266
557879c4943,4,3,1,21,,2,6,3,3,10,1,1,1,6,1,20,0,0,0,0,,,,,,396.27926262626266
598a69df4c7,1,1,1,50,,4,6,4,1,0,1,1,1,6,1,20,0,0,0,0,,,,,,396.27926262626266
598a69df4c7,2,3,2,13,,1,6,1,2,7,1,3,0,0,0,10,0,0,0,0,,,0,,0,396.27926262626266
598a69df4c7,3,3,1,17,,1,6,1,2,9,1,3,2,0,0,11,0,0,0,0,,,,,,396.27926262626266
598a69df4c7,4,3,1,22,,1,6,4,1,0,1,1,1,6,1,11,0,0,0,0,,,,,,396.27926262626266
598a69df4c7,5,3,1,23,,1,6,4,1,0,1,1,1,6,1,20,0,0,0,0,,,,,,396.27926262626266
5a17c9d7844,1,1,1,34,,2,6,3,1,3,1,1,1,6,1,20,0,0,0,0,,,,,,380.7568030303031
5a17c9d7844,2,2,2,37,,2,6,3,1,1,1,3,2,0,0,20,0,0,0,0,,,3,3,0,380.7568030303031
5a17c9d7844,3,3,1,3,44,1,6,2,1,0,0,0,0,0,0,20,0,0,0,0,14.52,96.7,,,,380.7568030303031
5a17c9d7844,4,3,1,4,50,1,6,2,1,0,0,0,0,0,0,20,0,0,0,0,14.84,99.7,,,,380.7568030303031
5a17c9d7844,5,3,1,14,,1,6,1,1,4,1,3,0,0,0,10,0,0,0,0,,,,,,380.7568030303031
6485be8baca,1,1,1,29,,2,6,3,2,9,1,2,1,0,0,11,0,0,0,0,,,,,,380.7568030303031
6485be8baca,2,2,2,30,,2,6,4,1,0,1,2,1,0,0,11,0,0,0,0,,,2,2,0,380.7568030303031
6485be8baca,3,3,2,3,43,1,6,2,0,,0,0,0,0,0,11,0,0,0,0,14.92,97.3,,,,380.7568030303031
6485be8baca,4,3,1,4,57,1,6,2,0,,0,0,0,0,0,11,0,0,0,0,16.03,102.7,,,,380.7568030303031
665e12961c9,1,1,1,48,,2,6,4,1,0,1,1,1,6,1,12,0,0,0,0,,,,,,396.27926262626266
665e12961c9,2,2,2,43,,2,6,3,2,7,1,3,2,0,0,12,0,0,0,0,,,4,4,0,396.27926262626266
665e12961c9,3,3,2,8,,1,6,1,1,1,1,0,0,0,0,12,0,0,0,0,,,,,,396.27926262626266
6948412bca4,1,1,1,53,,2,1,4,1,0,2,1,1,6,1,11,0,0,0,0,,,,,,396.27926262626266
6948412bca4,2,2,2,45,,2,7,2,1,0,2,3,2,0,0,20,0,0,0,0,,,2,1,0,396.27926262626266
6948412bca4,3,3,1,21,,1,7,2,1,0,2,1,1,6,1,11,0,0,0,0,,,,,,396.27926262626266
78933314c56,1,1,1,38,,2,6,3,1,2,1,1,1,7,4,30,0,0,0,0,,,,,,396.27926262626266
78933314c56,2,2,2,37,,2,6,3,2,6,1,1,1,6,1,30,0,0,0,0,,,2,2,0,396.27926262626266
78933314c56,3,3,1,6,,1,6,1,1,1,1,0,0,0,0,99,0,0,0,0,,,,,,396.27926262626266
78933314c56,4,3,2,14,,1,6,1,2,7,1,3,0,0,0,30,0,0,0,0,,,,,,396.27926262626266
7b5e2b8a6a8,1,1,1,33,,2,6,3,3,16,1,1,1,2,12,20,0,0,0,0,,,,,,380.7568030303031
7b5e2b8a6a8,2,2,2,30,,2,6,1,4,13,1,1,1,2,12,20,0,0,0,0,,,2,2,0,380.7568030303031
7b5e2b8a6a8,3,3,2,1,13,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,9.42,80.1,,,,380.7568030303031
7b5e2b8a6a8,4,3,1,4,51,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,16.69,103.2,,,,380.7568030303031
82fbaa76145,1,1,1,27,,2,6,4,1,0,1,1,1,9,1,30,0,0,0,0,,,,,,380.7568030303031
82fbaa76145,2,2,2,31,,2,6,4,1,0,1,3,2,0,0,20,0,0,0,0,,,2,2,0,380.7568030303031
82fbaa76145,3,3,1,3,41,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,14.06,93.9,,,,380.7568030303031
82fbaa76145,4,3,2,3,41,1,6,2,0,,0,0,0,0,0,11,0,0,0,0,13.89,93.7,,,,380.7568030303031
850ec01c208,1,1,1,35,,2,6,3,2,9,1,1,1,6,1,20,0,0,0,0,,,,,,396.27926262626266
850ec01c208,2,2,2,25,,2,6,3,2,9,1,1,1,6,1,12,0,0,0,0,,,1,1,0,396.27926262626266
850ec01c208,3,3,2,5,,1,6,1,1,0,1,0,0,0,0,12,0,0,0,0,,,,,,396.27926262626266
8bdec07f936,1,1,2,28,,2,6,4,1,0,1,3,2,0,0,12,0,0,0,0,,,2,2,0,396.27926262626266
8bdec07f936,2,2,1,36,,2,6,4,1,0,2,1,1,6,1,99,0,0,0,0,,,,,,396.27926262626266
8bdec07f936,3,3,2,7,,1,6,4,1,0,2,0,0,0,0,20,0,0,0,0,,,,,,396.27926262626266
8bdec07f936,4,3,1,10,,1,6,4,1,0,2,3,0,0,0,99,0,0,0,0,,,,,,396.27926262626266
95ab895eda9,1,1,1,60,,2,6,4,1,0,1,3,2,0,0,10,0,0,0,0,,,,,,396.27926262626266
95ab895eda9,2,2,2,58,,2,6,4,1,0,2,3,2,0,0,12,0,0,0,0,,,,,,396.27926262626266
95ab895eda9,3,3,1,22,,1,6,4,1,0,1,3,2,0,0,99,0,0,0,0,,,,,,396.27926262626266
95ab895eda9,4,3,2,23,,1,6,4,1,0,1,3,2,0,0,99,0,0,0,0,,,0,,0,396.27926262626266
95ab895eda9,5,3,1,25,,1,6,4,1,0,1,3,2,0,0,30,0,0,0,0,,,,,,396.27926262626266
9cbc6b125dc,1,1,1,41,,2,6,1,3,12,1,1,1,4,4,20,0,0,0,0,,,,,,380.7568030303031
9cbc6b125dc,2,2,2,34,,2,6,1,3,11,1,3,2,0,0,30,0,0,0,0,,,3,3,0,380.7568030303031
9cbc6b125dc,3,3,1,0,2,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,5.68,57.5,,,,380.7568030303031
9cbc6b125dc,4,3,1,4,58,1,6,1,0,,0,0,0,0,0,10,0,0,0,0,16.02,102.3,,,,380.7568030303031
9cbc6b125dc,5,3,1,7,,1,6,1,1,1,1,0,0,0,0,20,0,0,0,0,,,,,,380.7568030303031
9e8cf176f85,1,1,1,32,,2,6,4,1,0,1,1,1,5,6,0,0,0,0,0,,,,,,396.27926262626266
9e8cf176f85,2,2,2,28,,2,6,4,1,0,1,1,1,5,6,99,0,0,0,0,,,2,2,0,396.27926262626266
9e8cf176f85,3,3,1,5,,1,6,4,1,0,2,0,0,0,0,99,0,0,0,0,,,,,,396.27926262626266
9e8cf176f85,4,3,2,9,,1,6,1,1,3,1,0,0,0,0,99,0,0,0,0,,,,,,396.27926262626266
a1c77a7ae2c,1,1,1,47,,2,6,2,1,0,2,1,1,6,1,12,0,0,0,0,,,,,,396.27926262626266
a1c77a7ae2c,2,2,2,47,,2,6,2,1,0,2,1,1,6,1,30,0,0,0,0,,,1,1,0,396.27926262626266
a1c77a7ae2c,3,3,1,13,,1,6,2,1,0,2,1,0,0,0,12,0,0,0,0,,,,,,396.27926262626266
a4f44311a69,1,1,1,60,,2,1,4,1,0,1,1,1,6,1,10,0,0,0,0,,,,,,396.27926262626266
a4f44311a69,2,2,2,59,,2,1,4,1,0,2,3,2,0,0,99,0,0,0,0,,,,,,396.27926262626266
a4f44311a69,3,3,2,14,,1,1,4,1,0,1,3,0,0,0,99,0,0,0,0,,,0,,0,396.27926262626266
a4f44311a69,4,3,1,19,,1,1,4,1,0,1,1,1,6,1,99,0,0,0,0,,,,,,396.27926262626266
a4f44311a69,5,3,2,25,,1,1,4,1,0,1,3,2,0,0,99,0,0,0,0,,,0,,0,396.27926262626266
b0e09134524,1,1,1,35,,2,6,2,1,0,2,1,1,9,1,11,0,0,0,0,,,,,,380.7568030303031
b0e09134524,2,2,2,23,,2,6,4,1,0,1,1,1,7,3,11,0,0,0,0,,,2,2,,380.7568030303031
b0e09134524,3,3,1,0,3,1,6,2,0,,0,0,0,0,0,11,0,0,0,0,6.0,61.6,,,,380.7568030303031
b0e09134524,4,3,2,3,47,1,6,2,1,0,0,0,0,0,0,11,0,0,0,0,14.24,93.3,,,,380.7568030303031
b0e09134524,5,3,2,4,57,1,6,2,1,0,0,0,0,0,0,11,0,0,0,0,14.77,97.6,,,,380.7568030303031
b18e4d354de,1,1,1,44,,2,6,3,3,12,1,1,1,7,3,20,0,0,0,0,,,,,,396.27926262626266
b18e4d354de,2,2,2,32,,2,6,2,1,0,2,3,2,0,0,11,0,0,0,0,,,2,2,0,396.27926262626266
b18e4d354de,3,3,2,11,,1,6,1,1,2,2,3,0,0,0,11,0,0,0,0,,,,,,396.27926262626266
b18e4d354de,4,3,2,12,,1,6,1,1,4,1,3,0,0,0,11,0,0,0,0,,,0,,0,396.27926262626266
b359ef3ce5d,1,1,1,28,,2,6,3,3,12,1,1,1,7,6,99,0,0,0,0,,,,,,380.7568030303031
b359ef3ce5d,2,2,2,24,,2,6,4,1,0,1,3,2,0,0,99,0,0,0,0,,,3,3,1,380.7568030303031
b359ef3ce5d,3,3,2,0,3,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,5.85,61.4,,,,380.7568030303031
b359ef3ce5d,4,3,1,1,21,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,11.22,81.4,,,,380.7568030303031
b359ef3ce5d,5,3,2,5,,1,6,1,1,0,1,0,0,0,0,11,0,0,0,0,,,,,,380.7568030303031
b76986e10fe,1,1,1,46,,2,6,4,1,0,1,3,2,0,0,20,0,0,0,0,,,,,,396.27926262626266
b76986e10fe,2,2,2,48,,2,6,4,1,0,1,3,2,6,1,99,0,0,0,0,,,4,4,0,396.27926262626266
b76986e10fe,3,3,1,19,,1,6,4,1,0,1,1,1,5,6,11,0,0,0,0,,,,,,396.27926262626266
bc991559357,1,1,1,33,,2,6,3,2,6,1,1,1,7,3,12,1,1,0,0,,,,,,380.7568030303031
bc991559357,2,2,2,27,,2,6,3,1,4,1,3,2,0,0,12,0,0,0,0,,,3,3,1,380.7568030303031
bc991559357,3,3,1,3,37,1,6,2,0,,0,0,0,0,0,12,0,0,0,0,13.52,94.1,,,,380.7568030303031
bc991559357,4,3,2,5,,1,6,2,0,,2,0,0,0,0,12,0,0,0,0,,,,,,380.7568030303031
bc991559357,5,3,1,6,,1,6,2,1,0,2,0,0,0,0,12,0,0,0,0,,,,,,380.7568030303031
c0e1fd4d2dd,1,1,1,34,,2,6,3,3,11,1,1,1,7,5,12,0,0,0,0,,,,,,380.7568030303031
c0e1fd4d2dd,2,2,2,29,,2,6,4,1,0,1,3,2,0,0,12,0,0,0,0,,,4,4,0,380.7568030303031
c0e1fd4d2dd,3,3,2,1,21,1,6,2,0,,0,0,0,0,0,12,0,0,0,0,11.33,82.8,,,,380.7568030303031
c0e1fd4d2dd,4,3,1,5,,1,6,1,0,,2,0,0,0,0,11,0,0,0,0,,,,,,380.7568030303031
c0e1fd4d2dd,5,3,2,9,,1,6,1,1,2,1,0,0,0,0,11,0,0,0,0,,,,,,380.7568030303031
c1965f965eb,1,1,1,30,,2,1,3,1,5,1,1,1,6,1,11,0,0,0,0,,,,,,380.7568030303031
c1965f965eb,2,2,2,25,,2,6,4,1,0,1,3,2,0,0,11,0,0,0,0,,,4,4,0,380.7568030303031
c1965f965eb,3,3,1,2,31,1,1,2,0,,0,0,0,0,0,11,0,0,0,0,12.98,89.2,,,,380.7568030303031
c1965f965eb,4,3,1,3,47,1,1,2,0,,0,0,0,0,0,11,0,0,0,0,14.64,99.4,,,,380.7568030303031
c1965f965eb,5,3,1,5,,1,1,4,1,0,2,0,0,0,0,11,0,0,0,0,,,,,,380.7568030303031
c1965f965eb,6,3,1,8,,1,1,4,1,0,2,0,0,0,0,11,0,0,0,0,,,,,,380.7568030303031
c25c0ddd000,1,1,1,55,,2,6,4,1,0,2,3,2,0,0,0,0,0,0,0,,,,,,396.27926262626266
c25c0ddd000,2,2,2,50,,2,6,4,1,0,2,3,2,6,1,99,0,0,0,0,,,,,,396.27926262626266
c25c0ddd000,3,3,2,7,,1,6,1,1,2,1,0,0,0,0,99,0,0,0,0,,,,,,396.27926262626266
c25c0ddd000,4,3,1,13,,1,6,1,2,6,1,3,0,0,0,99,0,0,0,0,,,,,,396.27926262626266
c25c0ddd000,5,3,2,15,,1,6,1,2,9,1,3,2,0,0,11,0,0,0,0,,,,,,396.27926262626266
c6ef8b07158,1,1,1,32,,2,1,1,2,9,1,1,1,9,14,20,0,0,0,0,,,,,,380.7568030303031
c6ef8b07158,2,2,2,29,,2,6,3,3,11,1,3,2,0,0,20,0,0,0,0,,,3,3,0,380.7568030303031
c6ef8b07158,3,3,2,3,40,1,6,2,1,0,0,0,0,0,0,20,0,0,0,0,13.86,94.8,,,,380.7568030303031
c6ef8b07158,4,3,1,5,,1,6,1,1,0,2,0,0,0,0,20,0,0,0,0,,,,,,380.7568030303031
c6ef8b07158,5,3,1,7,,1,6,1,1,0,1,0,0,0,0,20,0,0,0,0,,,,,,380.7568030303031
